season	day	day_in_year	species_type	leave_reason	n
1	714	349	pinkfoot_family	lean_weight	3
1	714	349	pinkfoot_nonbreeder	migration	15
1	714	349	pinkfoot_nonbreeder	body_condition	0
1	714	349	pinkfoot_nonbreeder	lean_weight	19
1	714	349	barnacle_family	migration	0
1	714	349	barnacle_family	body_condition	0
1	714	349	barnacle_family	lean_weight	0
1	714	349	barnacle_nonbreeder	migration	0
1	714	349	barnacle_nonbreeder	body_condition	0
1	714	349	barnacle_nonbreeder	lean_weight	1
1	714	349	greylag_family	migration	0
1	714	349	greylag_family	body_condition	0
1	714	349	greylag_family	lean_weight	2
1	714	349	greylag_nonbreeder	migration	0
1	714	349	greylag_nonbreeder	body_condition	0
1	714	349	greylag_nonbreeder	lean_weight	16
1	715	350	pinkfoot_family	migration	0
1	715	350	pinkfoot_family	body_condition	0
1	715	350	pinkfoot_family	lean_weight	3
1	715	350	pinkfoot_nonbreeder	migration	10
1	715	350	pinkfoot_nonbreeder	body_condition	0
1	715	350	pinkfoot_nonbreeder	lean_weight	17
1	715	350	barnacle_family	migration	0
1	715	350	barnacle_family	body_condition	0
1	715	350	barnacle_family	lean_weight	1
1	715	350	barnacle_nonbreeder	migration	0
1	715	350	barnacle_nonbreeder	body_condition	0
1	715	350	barnacle_nonbreeder	lean_weight	7
1	715	350	greylag_family	migration	0
1	715	350	greylag_family	body_condition	0
1	715	350	greylag_family	lean_weight	2
1	715	350	greylag_nonbreeder	migration	0
1	715	350	greylag_nonbreeder	body_condition	0
1	715	350	greylag_nonbreeder	lean_weight	14
1	716	351	pinkfoot_family	migration	3
1	716	351	pinkfoot_family	body_condition	0
1	716	351	pinkfoot_family	lean_weight	2
1	716	351	pinkfoot_nonbreeder	migration	11
1	716	351	pinkfoot_nonbreeder	body_condition	0
1	716	351	pinkfoot_nonbreeder	lean_weight	26
1	716	351	barnacle_family	migration	0
1	716	351	barnacle_family	body_condition	0
1	716	351	barnacle_family	lean_weight	1
1	716	351	barnacle_nonbreeder	migration	0
1	716	351	barnacle_nonbreeder	body_condition	0
1	716	351	barnacle_nonbreeder	lean_weight	8
1	716	351	greylag_family	migration	0
1	716	351	greylag_family	body_condition	0
1	716	351	greylag_family	lean_weight	1
1	716	351	greylag_nonbreeder	migration	0
1	716	351	greylag_nonbreeder	body_condition	0
1	716	351	greylag_nonbreeder	lean_weight	18
1	717	352	pinkfoot_family	migration	0
1	717	352	pinkfoot_family	body_condition	0
1	717	352	pinkfoot_family	lean_weight	1
1	717	352	pinkfoot_nonbreeder	migration	11
1	717	352	pinkfoot_nonbreeder	body_condition	0
1	717	352	pinkfoot_nonbreeder	lean_weight	14
1	717	352	barnacle_family	migration	0
1	717	352	barnacle_family	body_condition	0
1	717	352	barnacle_family	lean_weight	0
1	717	352	barnacle_nonbreeder	migration	0
1	717	352	barnacle_nonbreeder	body_condition	0
1	717	352	barnacle_nonbreeder	lean_weight	16
1	717	352	greylag_family	migration	0
1	717	352	greylag_family	body_condition	0
1	717	352	greylag_family	lean_weight	0
1	717	352	greylag_nonbreeder	migration	0
1	717	352	greylag_nonbreeder	body_condition	0
1	717	352	greylag_nonbreeder	lean_weight	17
1	718	353	pinkfoot_family	migration	0
1	718	353	pinkfoot_family	body_condition	0
1	718	353	pinkfoot_family	lean_weight	0
1	718	353	pinkfoot_nonbreeder	migration	10
1	718	353	pinkfoot_nonbreeder	body_condition	0
1	718	353	pinkfoot_nonbreeder	lean_weight	7
1	718	353	barnacle_family	migration	0
1	718	353	barnacle_family	body_condition	0
1	718	353	barnacle_family	lean_weight	1
1	718	353	barnacle_nonbreeder	migration	0
1	718	353	barnacle_nonbreeder	body_condition	0
1	718	353	barnacle_nonbreeder	lean_weight	20
1	718	353	greylag_family	migration	0
1	718	353	greylag_family	body_condition	0
1	718	353	greylag_family	lean_weight	0
1	718	353	greylag_nonbreeder	migration	0
1	718	353	greylag_nonbreeder	body_condition	0
1	718	353	greylag_nonbreeder	lean_weight	17
1	719	354	pinkfoot_family	migration	0
1	719	354	pinkfoot_family	body_condition	0
1	719	354	pinkfoot_family	lean_weight	2
1	719	354	pinkfoot_nonbreeder	migration	13
1	719	354	pinkfoot_nonbreeder	body_condition	0
1	719	354	pinkfoot_nonbreeder	lean_weight	11
1	719	354	barnacle_family	migration	0
1	719	354	barnacle_family	body_condition	0
1	719	354	barnacle_family	lean_weight	0
1	719	354	barnacle_nonbreeder	migration	0
1	719	354	barnacle_nonbreeder	body_condition	0
1	719	354	barnacle_nonbreeder	lean_weight	23
1	719	354	greylag_family	migration	0
1	719	354	greylag_family	body_condition	0
1	719	354	greylag_family	lean_weight	2
1	719	354	greylag_nonbreeder	migration	0
1	719	354	greylag_nonbreeder	body_condition	0
1	719	354	greylag_nonbreeder	lean_weight	16
1	720	355	pinkfoot_family	migration	2
1	720	355	pinkfoot_family	body_condition	0
1	720	355	pinkfoot_family	lean_weight	0
1	720	355	pinkfoot_nonbreeder	migration	13
1	720	355	pinkfoot_nonbreeder	body_condition	0
1	720	355	pinkfoot_nonbreeder	lean_weight	3
1	720	355	barnacle_family	migration	0
1	720	355	barnacle_family	body_condition	0
1	720	355	barnacle_family	lean_weight	1
1	720	355	barnacle_nonbreeder	migration	0
1	720	355	barnacle_nonbreeder	body_condition	0
1	720	355	barnacle_nonbreeder	lean_weight	17
1	720	355	greylag_family	migration	0
1	720	355	greylag_family	body_condition	0
1	720	355	greylag_family	lean_weight	2
1	720	355	greylag_nonbreeder	migration	0
1	720	355	greylag_nonbreeder	body_condition	0
1	720	355	greylag_nonbreeder	lean_weight	25
1	721	356	pinkfoot_family	migration	0
1	721	356	pinkfoot_family	body_condition	0
1	721	356	pinkfoot_family	lean_weight	0
1	721	356	pinkfoot_nonbreeder	migration	19
1	721	356	pinkfoot_nonbreeder	body_condition	0
1	721	356	pinkfoot_nonbreeder	lean_weight	0
1	721	356	barnacle_family	migration	0
1	721	356	barnacle_family	body_condition	0
1	721	356	barnacle_family	lean_weight	2
1	721	356	barnacle_nonbreeder	migration	0
1	721	356	barnacle_nonbreeder	body_condition	0
1	721	356	barnacle_nonbreeder	lean_weight	25
1	721	356	greylag_family	migration	0
1	721	356	greylag_family	body_condition	0
1	721	356	greylag_family	lean_weight	2
1	721	356	greylag_nonbreeder	migration	0
1	721	356	greylag_nonbreeder	body_condition	0
1	721	356	greylag_nonbreeder	lean_weight	18
1	722	357	pinkfoot_family	migration	3
1	722	357	pinkfoot_family	body_condition	0
1	722	357	pinkfoot_family	lean_weight	0
1	722	357	pinkfoot_nonbreeder	migration	14
1	722	357	pinkfoot_nonbreeder	body_condition	0
1	722	357	pinkfoot_nonbreeder	lean_weight	0
1	722	357	barnacle_family	migration	0
1	722	357	barnacle_family	body_condition	0
1	722	357	barnacle_family	lean_weight	0
1	722	357	barnacle_nonbreeder	migration	0
1	722	357	barnacle_nonbreeder	body_condition	0
1	722	357	barnacle_nonbreeder	lean_weight	22
1	722	357	greylag_family	migration	0
1	722	357	greylag_family	body_condition	0
1	722	357	greylag_family	lean_weight	2
1	722	357	greylag_nonbreeder	migration	0
1	722	357	greylag_nonbreeder	body_condition	0
1	722	357	greylag_nonbreeder	lean_weight	22
1	723	358	pinkfoot_family	migration	0
1	723	358	pinkfoot_family	body_condition	0
1	723	358	pinkfoot_family	lean_weight	0
1	723	358	pinkfoot_nonbreeder	migration	12
1	723	358	pinkfoot_nonbreeder	body_condition	0
1	723	358	pinkfoot_nonbreeder	lean_weight	0
1	723	358	barnacle_family	migration	0
1	723	358	barnacle_family	body_condition	0
1	723	358	barnacle_family	lean_weight	0
1	723	358	barnacle_nonbreeder	migration	0
1	723	358	barnacle_nonbreeder	body_condition	0
1	723	358	barnacle_nonbreeder	lean_weight	14
1	723	358	greylag_family	migration	0
1	723	358	greylag_family	body_condition	0
1	723	358	greylag_family	lean_weight	1
1	723	358	greylag_nonbreeder	migration	0
1	723	358	greylag_nonbreeder	body_condition	0
1	723	358	greylag_nonbreeder	lean_weight	20
1	724	359	pinkfoot_family	migration	1
1	724	359	pinkfoot_family	body_condition	0
1	724	359	pinkfoot_family	lean_weight	0
1	724	359	pinkfoot_nonbreeder	migration	9
1	724	359	pinkfoot_nonbreeder	body_condition	0
1	724	359	pinkfoot_nonbreeder	lean_weight	0
1	724	359	barnacle_family	migration	0
1	724	359	barnacle_family	body_condition	0
1	724	359	barnacle_family	lean_weight	2
1	724	359	barnacle_nonbreeder	migration	0
1	724	359	barnacle_nonbreeder	body_condition	0
1	724	359	barnacle_nonbreeder	lean_weight	22
1	724	359	greylag_family	migration	0
1	724	359	greylag_family	body_condition	0
1	724	359	greylag_family	lean_weight	1
1	724	359	greylag_nonbreeder	migration	0
1	724	359	greylag_nonbreeder	body_condition	0
1	724	359	greylag_nonbreeder	lean_weight	18
1	725	360	pinkfoot_family	migration	1
1	725	360	pinkfoot_family	body_condition	0
1	725	360	pinkfoot_family	lean_weight	0
1	725	360	pinkfoot_nonbreeder	migration	14
1	725	360	pinkfoot_nonbreeder	body_condition	0
1	725	360	pinkfoot_nonbreeder	lean_weight	0
1	725	360	barnacle_family	migration	0
1	725	360	barnacle_family	body_condition	0
1	725	360	barnacle_family	lean_weight	1
1	725	360	barnacle_nonbreeder	migration	0
1	725	360	barnacle_nonbreeder	body_condition	0
1	725	360	barnacle_nonbreeder	lean_weight	17
1	725	360	greylag_family	migration	0
1	725	360	greylag_family	body_condition	0
1	725	360	greylag_family	lean_weight	0
1	725	360	greylag_nonbreeder	migration	0
1	725	360	greylag_nonbreeder	body_condition	0
1	725	360	greylag_nonbreeder	lean_weight	9
1	726	361	pinkfoot_family	migration	1
1	726	361	pinkfoot_family	body_condition	0
1	726	361	pinkfoot_family	lean_weight	0
1	726	361	pinkfoot_nonbreeder	migration	11
1	726	361	pinkfoot_nonbreeder	body_condition	0
1	726	361	pinkfoot_nonbreeder	lean_weight	0
1	726	361	barnacle_family	migration	0
1	726	361	barnacle_family	body_condition	0
1	726	361	barnacle_family	lean_weight	3
1	726	361	barnacle_nonbreeder	migration	0
1	726	361	barnacle_nonbreeder	body_condition	0
1	726	361	barnacle_nonbreeder	lean_weight	19
1	726	361	greylag_family	migration	0
1	726	361	greylag_family	body_condition	0
1	726	361	greylag_family	lean_weight	1
1	726	361	greylag_nonbreeder	migration	0
1	726	361	greylag_nonbreeder	body_condition	0
1	726	361	greylag_nonbreeder	lean_weight	19
1	727	362	pinkfoot_family	migration	3
1	727	362	pinkfoot_family	body_condition	0
1	727	362	pinkfoot_family	lean_weight	0
1	727	362	pinkfoot_nonbreeder	migration	7
1	727	362	pinkfoot_nonbreeder	body_condition	0
1	727	362	pinkfoot_nonbreeder	lean_weight	0
1	727	362	barnacle_family	migration	0
1	727	362	barnacle_family	body_condition	0
1	727	362	barnacle_family	lean_weight	3
1	727	362	barnacle_nonbreeder	migration	0
1	727	362	barnacle_nonbreeder	body_condition	0
1	727	362	barnacle_nonbreeder	lean_weight	22
1	727	362	greylag_family	migration	0
1	727	362	greylag_family	body_condition	0
1	727	362	greylag_family	lean_weight	4
1	727	362	greylag_nonbreeder	migration	0
1	727	362	greylag_nonbreeder	body_condition	0
1	727	362	greylag_nonbreeder	lean_weight	22
1	728	363	pinkfoot_family	migration	2
1	728	363	pinkfoot_family	body_condition	0
1	728	363	pinkfoot_family	lean_weight	0
1	728	363	pinkfoot_nonbreeder	migration	11
1	728	363	pinkfoot_nonbreeder	body_condition	0
1	728	363	pinkfoot_nonbreeder	lean_weight	0
1	728	363	barnacle_family	migration	0
1	728	363	barnacle_family	body_condition	0
1	728	363	barnacle_family	lean_weight	1
1	728	363	barnacle_nonbreeder	migration	0
1	728	363	barnacle_nonbreeder	body_condition	0
1	728	363	barnacle_nonbreeder	lean_weight	28
1	728	363	greylag_family	migration	0
1	728	363	greylag_family	body_condition	0
1	728	363	greylag_family	lean_weight	0
1	728	363	greylag_nonbreeder	migration	0
1	728	363	greylag_nonbreeder	body_condition	0
1	728	363	greylag_nonbreeder	lean_weight	14
1	729	364	pinkfoot_family	migration	0
1	729	364	pinkfoot_family	body_condition	0
1	729	364	pinkfoot_family	lean_weight	0
1	729	364	pinkfoot_nonbreeder	migration	11
1	729	364	pinkfoot_nonbreeder	body_condition	0
1	729	364	pinkfoot_nonbreeder	lean_weight	0
1	729	364	barnacle_family	migration	0
1	729	364	barnacle_family	body_condition	0
1	729	364	barnacle_family	lean_weight	0
1	729	364	barnacle_nonbreeder	migration	0
1	729	364	barnacle_nonbreeder	body_condition	0
1	729	364	barnacle_nonbreeder	lean_weight	12
1	729	364	greylag_family	migration	0
1	729	364	greylag_family	body_condition	0
1	729	364	greylag_family	lean_weight	1
1	729	364	greylag_nonbreeder	migration	0
1	729	364	greylag_nonbreeder	body_condition	0
1	729	364	greylag_nonbreeder	lean_weight	7
1	730	0	pinkfoot_family	migration	1
1	730	0	pinkfoot_family	body_condition	0
1	730	0	pinkfoot_family	lean_weight	0
1	730	0	pinkfoot_nonbreeder	migration	14
1	730	0	pinkfoot_nonbreeder	body_condition	0
1	730	0	pinkfoot_nonbreeder	lean_weight	0
1	730	0	barnacle_family	migration	0
1	730	0	barnacle_family	body_condition	0
1	730	0	barnacle_family	lean_weight	0
1	730	0	barnacle_nonbreeder	migration	0
1	730	0	barnacle_nonbreeder	body_condition	0
1	730	0	barnacle_nonbreeder	lean_weight	7
1	730	0	greylag_family	migration	0
1	730	0	greylag_family	body_condition	0
1	730	0	greylag_family	lean_weight	0
1	730	0	greylag_nonbreeder	migration	0
1	730	0	greylag_nonbreeder	body_condition	0
1	730	0	greylag_nonbreeder	lean_weight	15
1	731	1	pinkfoot_family	migration	0
1	731	1	pinkfoot_family	body_condition	0
1	731	1	pinkfoot_family	lean_weight	0
1	731	1	pinkfoot_nonbreeder	migration	7
1	731	1	pinkfoot_nonbreeder	body_condition	0
1	731	1	pinkfoot_nonbreeder	lean_weight	0
1	731	1	barnacle_family	migration	0
1	731	1	barnacle_family	body_condition	0
1	731	1	barnacle_family	lean_weight	0
1	731	1	barnacle_nonbreeder	migration	0
1	731	1	barnacle_nonbreeder	body_condition	0
1	731	1	barnacle_nonbreeder	lean_weight	14
1	731	1	greylag_family	migration	0
1	731	1	greylag_family	body_condition	0
1	731	1	greylag_family	lean_weight	1
1	731	1	greylag_nonbreeder	migration	0
1	731	1	greylag_nonbreeder	body_condition	0
1	731	1	greylag_nonbreeder	lean_weight	10
1	732	2	pinkfoot_family	migration	0
1	732	2	pinkfoot_family	body_condition	0
1	732	2	pinkfoot_family	lean_weight	0
1	732	2	pinkfoot_nonbreeder	migration	10
1	732	2	pinkfoot_nonbreeder	body_condition	0
1	732	2	pinkfoot_nonbreeder	lean_weight	0
1	732	2	barnacle_family	migration	0
1	732	2	barnacle_family	body_condition	0
1	732	2	barnacle_family	lean_weight	2
1	732	2	barnacle_nonbreeder	migration	0
1	732	2	barnacle_nonbreeder	body_condition	0
1	732	2	barnacle_nonbreeder	lean_weight	6
1	732	2	greylag_family	migration	0
1	732	2	greylag_family	body_condition	0
1	732	2	greylag_family	lean_weight	1
1	732	2	greylag_nonbreeder	migration	0
1	732	2	greylag_nonbreeder	body_condition	0
1	732	2	greylag_nonbreeder	lean_weight	11
1	733	3	pinkfoot_family	migration	1
1	733	3	pinkfoot_family	body_condition	0
1	733	3	pinkfoot_family	lean_weight	0
1	733	3	pinkfoot_nonbreeder	migration	5
1	733	3	pinkfoot_nonbreeder	body_condition	0
1	733	3	pinkfoot_nonbreeder	lean_weight	0
1	733	3	barnacle_family	migration	0
1	733	3	barnacle_family	body_condition	0
1	733	3	barnacle_family	lean_weight	1
1	733	3	barnacle_nonbreeder	migration	0
1	733	3	barnacle_nonbreeder	body_condition	0
1	733	3	barnacle_nonbreeder	lean_weight	9
1	733	3	greylag_family	migration	0
1	733	3	greylag_family	body_condition	0
1	733	3	greylag_family	lean_weight	1
1	733	3	greylag_nonbreeder	migration	0
1	733	3	greylag_nonbreeder	body_condition	0
1	733	3	greylag_nonbreeder	lean_weight	3
1	734	4	pinkfoot_family	migration	0
1	734	4	pinkfoot_family	body_condition	0
1	734	4	pinkfoot_family	lean_weight	0
1	734	4	pinkfoot_nonbreeder	migration	12
1	734	4	pinkfoot_nonbreeder	body_condition	0
1	734	4	pinkfoot_nonbreeder	lean_weight	0
1	734	4	barnacle_family	migration	0
1	734	4	barnacle_family	body_condition	0
1	734	4	barnacle_family	lean_weight	2
1	734	4	barnacle_nonbreeder	migration	0
1	734	4	barnacle_nonbreeder	body_condition	0
1	734	4	barnacle_nonbreeder	lean_weight	13
1	734	4	greylag_family	migration	0
1	734	4	greylag_family	body_condition	0
1	734	4	greylag_family	lean_weight	0
1	734	4	greylag_nonbreeder	migration	0
1	734	4	greylag_nonbreeder	body_condition	0
1	734	4	greylag_nonbreeder	lean_weight	6
1	735	5	pinkfoot_family	migration	0
1	735	5	pinkfoot_family	body_condition	0
1	735	5	pinkfoot_family	lean_weight	0
1	735	5	pinkfoot_nonbreeder	migration	12
1	735	5	pinkfoot_nonbreeder	body_condition	0
1	735	5	pinkfoot_nonbreeder	lean_weight	0
1	735	5	barnacle_family	migration	0
1	735	5	barnacle_family	body_condition	0
1	735	5	barnacle_family	lean_weight	0
1	735	5	barnacle_nonbreeder	migration	0
1	735	5	barnacle_nonbreeder	body_condition	0
1	735	5	barnacle_nonbreeder	lean_weight	10
1	735	5	greylag_family	migration	0
1	735	5	greylag_family	body_condition	0
1	735	5	greylag_family	lean_weight	0
1	735	5	greylag_nonbreeder	migration	0
1	735	5	greylag_nonbreeder	body_condition	0
1	735	5	greylag_nonbreeder	lean_weight	10
1	736	6	pinkfoot_family	migration	2
1	736	6	pinkfoot_family	body_condition	0
1	736	6	pinkfoot_family	lean_weight	0
1	736	6	pinkfoot_nonbreeder	migration	10
1	736	6	pinkfoot_nonbreeder	body_condition	0
1	736	6	pinkfoot_nonbreeder	lean_weight	0
1	736	6	barnacle_family	migration	0
1	736	6	barnacle_family	body_condition	0
1	736	6	barnacle_family	lean_weight	4
1	736	6	barnacle_nonbreeder	migration	0
1	736	6	barnacle_nonbreeder	body_condition	0
1	736	6	barnacle_nonbreeder	lean_weight	17
1	736	6	greylag_family	migration	0
1	736	6	greylag_family	body_condition	0
1	736	6	greylag_family	lean_weight	0
1	736	6	greylag_nonbreeder	migration	0
1	736	6	greylag_nonbreeder	body_condition	0
1	736	6	greylag_nonbreeder	lean_weight	10
1	737	7	pinkfoot_family	migration	1
1	737	7	pinkfoot_family	body_condition	0
1	737	7	pinkfoot_family	lean_weight	0
1	737	7	pinkfoot_nonbreeder	migration	16
1	737	7	pinkfoot_nonbreeder	body_condition	0
1	737	7	pinkfoot_nonbreeder	lean_weight	0
1	737	7	barnacle_family	migration	0
1	737	7	barnacle_family	body_condition	0
1	737	7	barnacle_family	lean_weight	0
1	737	7	barnacle_nonbreeder	migration	0
1	737	7	barnacle_nonbreeder	body_condition	0
1	737	7	barnacle_nonbreeder	lean_weight	3
1	737	7	greylag_family	migration	0
1	737	7	greylag_family	body_condition	0
1	737	7	greylag_family	lean_weight	0
1	737	7	greylag_nonbreeder	migration	0
1	737	7	greylag_nonbreeder	body_condition	0
1	737	7	greylag_nonbreeder	lean_weight	8
1	738	8	pinkfoot_family	migration	0
1	738	8	pinkfoot_family	body_condition	0
1	738	8	pinkfoot_family	lean_weight	0
1	738	8	pinkfoot_nonbreeder	migration	14
1	738	8	pinkfoot_nonbreeder	body_condition	0
1	738	8	pinkfoot_nonbreeder	lean_weight	0
1	738	8	barnacle_family	migration	0
1	738	8	barnacle_family	body_condition	0
1	738	8	barnacle_family	lean_weight	0
1	738	8	barnacle_nonbreeder	migration	0
1	738	8	barnacle_nonbreeder	body_condition	0
1	738	8	barnacle_nonbreeder	lean_weight	5
1	738	8	greylag_family	migration	0
1	738	8	greylag_family	body_condition	0
1	738	8	greylag_family	lean_weight	0
1	738	8	greylag_nonbreeder	migration	0
1	738	8	greylag_nonbreeder	body_condition	0
1	738	8	greylag_nonbreeder	lean_weight	4
1	739	9	pinkfoot_family	migration	2
1	739	9	pinkfoot_family	body_condition	0
1	739	9	pinkfoot_family	lean_weight	0
1	739	9	pinkfoot_nonbreeder	migration	14
1	739	9	pinkfoot_nonbreeder	body_condition	0
1	739	9	pinkfoot_nonbreeder	lean_weight	0
1	739	9	barnacle_family	migration	0
1	739	9	barnacle_family	body_condition	0
1	739	9	barnacle_family	lean_weight	0
1	739	9	barnacle_nonbreeder	migration	0
1	739	9	barnacle_nonbreeder	body_condition	0
1	739	9	barnacle_nonbreeder	lean_weight	10
1	739	9	greylag_family	migration	0
1	739	9	greylag_family	body_condition	0
1	739	9	greylag_family	lean_weight	2
1	739	9	greylag_nonbreeder	migration	0
1	739	9	greylag_nonbreeder	body_condition	0
1	739	9	greylag_nonbreeder	lean_weight	9
1	740	10	pinkfoot_family	migration	3
1	740	10	pinkfoot_family	body_condition	0
1	740	10	pinkfoot_family	lean_weight	0
1	740	10	pinkfoot_nonbreeder	migration	9
1	740	10	pinkfoot_nonbreeder	body_condition	0
1	740	10	pinkfoot_nonbreeder	lean_weight	0
1	740	10	barnacle_family	migration	0
1	740	10	barnacle_family	body_condition	0
1	740	10	barnacle_family	lean_weight	0
1	740	10	barnacle_nonbreeder	migration	0
1	740	10	barnacle_nonbreeder	body_condition	0
1	740	10	barnacle_nonbreeder	lean_weight	9
1	740	10	greylag_family	migration	0
1	740	10	greylag_family	body_condition	0
1	740	10	greylag_family	lean_weight	1
1	740	10	greylag_nonbreeder	migration	0
1	740	10	greylag_nonbreeder	body_condition	0
1	740	10	greylag_nonbreeder	lean_weight	14
1	741	11	pinkfoot_family	migration	1
1	741	11	pinkfoot_family	body_condition	0
1	741	11	pinkfoot_family	lean_weight	0
1	741	11	pinkfoot_nonbreeder	migration	15
1	741	11	pinkfoot_nonbreeder	body_condition	0
1	741	11	pinkfoot_nonbreeder	lean_weight	0
1	741	11	barnacle_family	migration	0
1	741	11	barnacle_family	body_condition	0
1	741	11	barnacle_family	lean_weight	0
1	741	11	barnacle_nonbreeder	migration	0
1	741	11	barnacle_nonbreeder	body_condition	0
1	741	11	barnacle_nonbreeder	lean_weight	12
1	741	11	greylag_family	migration	0
1	741	11	greylag_family	body_condition	0
1	741	11	greylag_family	lean_weight	0
1	741	11	greylag_nonbreeder	migration	0
1	741	11	greylag_nonbreeder	body_condition	0
1	741	11	greylag_nonbreeder	lean_weight	11
1	742	12	pinkfoot_family	migration	0
1	742	12	pinkfoot_family	body_condition	0
1	742	12	pinkfoot_family	lean_weight	0
1	742	12	pinkfoot_nonbreeder	migration	13
1	742	12	pinkfoot_nonbreeder	body_condition	0
1	742	12	pinkfoot_nonbreeder	lean_weight	0
1	742	12	barnacle_family	migration	0
1	742	12	barnacle_family	body_condition	0
1	742	12	barnacle_family	lean_weight	2
1	742	12	barnacle_nonbreeder	migration	0
1	742	12	barnacle_nonbreeder	body_condition	0
1	742	12	barnacle_nonbreeder	lean_weight	16
1	742	12	greylag_family	migration	0
1	742	12	greylag_family	body_condition	0
1	742	12	greylag_family	lean_weight	0
1	742	12	greylag_nonbreeder	migration	0
1	742	12	greylag_nonbreeder	body_condition	0
1	742	12	greylag_nonbreeder	lean_weight	16
1	743	13	pinkfoot_family	migration	1
1	743	13	pinkfoot_family	body_condition	0
1	743	13	pinkfoot_family	lean_weight	0
1	743	13	pinkfoot_nonbreeder	migration	18
1	743	13	pinkfoot_nonbreeder	body_condition	0
1	743	13	pinkfoot_nonbreeder	lean_weight	0
1	743	13	barnacle_family	migration	0
1	743	13	barnacle_family	body_condition	0
1	743	13	barnacle_family	lean_weight	2
1	743	13	barnacle_nonbreeder	migration	0
1	743	13	barnacle_nonbreeder	body_condition	0
1	743	13	barnacle_nonbreeder	lean_weight	13
1	743	13	greylag_family	migration	0
1	743	13	greylag_family	body_condition	0
1	743	13	greylag_family	lean_weight	1
1	743	13	greylag_nonbreeder	migration	0
1	743	13	greylag_nonbreeder	body_condition	0
1	743	13	greylag_nonbreeder	lean_weight	16
1	744	14	pinkfoot_family	migration	4
1	744	14	pinkfoot_family	body_condition	0
1	744	14	pinkfoot_family	lean_weight	0
1	744	14	pinkfoot_nonbreeder	migration	17
1	744	14	pinkfoot_nonbreeder	body_condition	0
1	744	14	pinkfoot_nonbreeder	lean_weight	0
1	744	14	barnacle_family	migration	0
1	744	14	barnacle_family	body_condition	0
1	744	14	barnacle_family	lean_weight	1
1	744	14	barnacle_nonbreeder	migration	0
1	744	14	barnacle_nonbreeder	body_condition	0
1	744	14	barnacle_nonbreeder	lean_weight	1
1	744	14	greylag_family	migration	0
1	744	14	greylag_family	body_condition	0
1	744	14	greylag_family	lean_weight	0
1	744	14	greylag_nonbreeder	migration	0
1	744	14	greylag_nonbreeder	body_condition	0
1	744	14	greylag_nonbreeder	lean_weight	7
1	745	15	pinkfoot_family	migration	3
1	745	15	pinkfoot_family	body_condition	0
1	745	15	pinkfoot_family	lean_weight	0
1	745	15	pinkfoot_nonbreeder	migration	17
1	745	15	pinkfoot_nonbreeder	body_condition	0
1	745	15	pinkfoot_nonbreeder	lean_weight	0
1	745	15	barnacle_family	migration	0
1	745	15	barnacle_family	body_condition	0
1	745	15	barnacle_family	lean_weight	0
1	745	15	barnacle_nonbreeder	migration	0
1	745	15	barnacle_nonbreeder	body_condition	0
1	745	15	barnacle_nonbreeder	lean_weight	2
1	745	15	greylag_family	migration	0
1	745	15	greylag_family	body_condition	0
1	745	15	greylag_family	lean_weight	0
1	745	15	greylag_nonbreeder	migration	0
1	745	15	greylag_nonbreeder	body_condition	0
1	745	15	greylag_nonbreeder	lean_weight	9
1	746	16	pinkfoot_family	migration	0
1	746	16	pinkfoot_family	body_condition	0
1	746	16	pinkfoot_family	lean_weight	0
1	746	16	pinkfoot_nonbreeder	migration	10
1	746	16	pinkfoot_nonbreeder	body_condition	0
1	746	16	pinkfoot_nonbreeder	lean_weight	0
1	746	16	barnacle_family	migration	0
1	746	16	barnacle_family	body_condition	0
1	746	16	barnacle_family	lean_weight	1
1	746	16	barnacle_nonbreeder	migration	0
1	746	16	barnacle_nonbreeder	body_condition	0
1	746	16	barnacle_nonbreeder	lean_weight	11
1	746	16	greylag_family	migration	0
1	746	16	greylag_family	body_condition	0
1	746	16	greylag_family	lean_weight	1
1	746	16	greylag_nonbreeder	migration	0
1	746	16	greylag_nonbreeder	body_condition	0
1	746	16	greylag_nonbreeder	lean_weight	15
1	747	17	pinkfoot_family	migration	1
1	747	17	pinkfoot_family	body_condition	0
1	747	17	pinkfoot_family	lean_weight	0
1	747	17	pinkfoot_nonbreeder	migration	12
1	747	17	pinkfoot_nonbreeder	body_condition	0
1	747	17	pinkfoot_nonbreeder	lean_weight	0
1	747	17	barnacle_family	migration	0
1	747	17	barnacle_family	body_condition	0
1	747	17	barnacle_family	lean_weight	1
1	747	17	barnacle_nonbreeder	migration	0
1	747	17	barnacle_nonbreeder	body_condition	0
1	747	17	barnacle_nonbreeder	lean_weight	17
1	747	17	greylag_family	migration	0
1	747	17	greylag_family	body_condition	0
1	747	17	greylag_family	lean_weight	2
1	747	17	greylag_nonbreeder	migration	0
1	747	17	greylag_nonbreeder	body_condition	0
1	747	17	greylag_nonbreeder	lean_weight	14
1	748	18	pinkfoot_family	migration	2
1	748	18	pinkfoot_family	body_condition	0
1	748	18	pinkfoot_family	lean_weight	0
1	748	18	pinkfoot_nonbreeder	migration	18
1	748	18	pinkfoot_nonbreeder	body_condition	0
1	748	18	pinkfoot_nonbreeder	lean_weight	1
1	748	18	barnacle_family	migration	0
1	748	18	barnacle_family	body_condition	0
1	748	18	barnacle_family	lean_weight	4
1	748	18	barnacle_nonbreeder	migration	0
