1276.00	1240.87	0.00	0.10	0.00	6.20	6.20	819.64
1277.00	1240.97	0.00	0.10	0.00	6.19	6.19	819.69
1278.00	1241.07	0.00	0.10	0.00	6.19	6.19	819.74
1279.00	1241.17	0.00	0.10	0.00	6.18	6.18	819.78
1280.00	1241.26	0.00	0.10	0.00	6.18	6.18	819.83
1281.00	1241.36	0.00	0.10	0.00	6.18	6.18	819.88
1282.00	1241.46	0.00	0.10	0.00	6.17	6.17	819.92
1283.00	1241.55	0.00	0.10	0.00	6.17	6.17	819.97
1284.00	1241.65	0.00	0.10	0.00	6.16	6.16	820.02
1285.00	1241.75	0.00	0.10	0.00	6.16	6.16	820.06
1286.00	1241.84	0.00	0.10	0.00	6.15	6.15	820.11
1287.00	1241.94	0.00	0.10	0.00	6.15	6.15	820.16
1288.00	1242.04	0.00	0.10	0.00	6.14	6.14	820.20
1289.00	1242.13	0.00	0.10	0.00	6.14	6.14	820.25
1290.00	1242.23	0.00	0.10	0.00	6.14	6.14	820.30
1291.00	1242.33	0.00	0.10	0.00	6.13	6.13	820.34
1292.00	1242.42	0.00	0.10	0.00	6.13	6.13	820.39
1293.00	1242.52	0.00	0.10	0.00	6.12	6.12	820.44
1294.00	1242.61	0.00	0.10	0.00	6.12	6.12	820.48
1295.00	1242.71	0.00	0.10	0.00	6.11	6.11	820.53
1296.00	1242.81	0.00	0.10	0.00	6.11	6.11	820.57
1297.00	1242.90	0.00	0.10	0.00	6.11	6.11	820.62
1298.00	1243.00	0.00	0.10	0.00	6.10	6.10	820.67
1299.00	1243.09	0.00	0.10	0.00	6.10	6.10	820.71
1300.00	1243.19	0.00	0.10	0.00	6.09	6.09	820.76
1301.00	1243.28	0.00	0.10	0.00	6.09	6.09	820.80
1302.00	1243.38	0.00	0.10	0.00	6.09	6.09	820.85
1303.00	1243.48	0.00	0.10	0.00	6.08	6.08	820.90
1304.00	1243.57	0.00	0.10	0.00	6.08	6.08	820.94
1305.00	1243.67	0.00	0.10	0.00	6.07	6.07	820.99
1306.00	1243.76	0.00	0.10	0.00	6.07	6.07	821.03
1307.00	1243.86	0.00	0.10	0.00	6.06	6.06	821.08
1308.00	1243.95	0.00	0.10	0.00	6.06	6.06	821.13
1309.00	1244.05	0.00	0.10	0.00	6.06	6.06	821.17
1310.00	1244.14	0.00	0.10	0.00	6.05	6.05	821.22
1311.00	1244.24	0.00	0.09	0.00	6.05	6.05	821.26
1312.00	1244.33	0.00	0.09	0.00	6.04	6.04	821.31
1313.00	1244.43	0.00	0.09	0.00	6.04	6.04	821.36
1314.00	1244.52	0.00	0.09	0.00	6.04	6.04	821.40
1315.00	1244.62	0.00	0.09	0.00	6.03	6.03	821.45
1316.00	1244.71	0.00	0.09	0.00	6.03	6.03	821.49
1317.00	1244.81	0.00	0.09	0.00	6.02	6.02	821.54
1318.00	1244.90	0.00	0.09	0.00	6.02	6.02	821.58
1319.00	1244.99	0.00	0.09	0.00	6.01	6.01	821.63
1320.00	1245.09	0.00	0.09	0.00	6.01	6.01	821.67
1321.00	1245.18	0.00	0.09	0.00	6.01	6.01	821.72
1322.00	1245.28	0.00	0.09	0.00	6.00	6.00	821.76
1323.00	1245.37	0.00	0.09	0.00	6.00	6.00	821.81
1324.00	1245.47	0.00	0.09	0.00	5.99	5.99	821.86
1325.00	1245.56	0.00	0.09	0.00	5.99	5.99	821.90
1326.00	1245.65	0.00	0.09	0.00	5.99	5.99	821.95
1327.00	1245.75	0.00	0.09	0.00	5.98	5.98	821.99
1328.00	1245.84	0.00	0.09	0.00	5.98	5.98	822.04
1329.00	1245.94	0.00	0.09	0.00	5.97	5.97	822.08
1330.00	1246.03	0.00	0.09	0.00	5.97	5.97	822.13
1331.00	1246.12	0.00	0.09	0.00	5.97	5.97	822.17
1332.00	1246.22	0.00	0.09	0.00	5.96	5.96	822.22
1333.00	1246.31	0.00	0.09	0.00	5.96	5.96	822.26
1334.00	1246.40	0.00	0.09	0.00	5.95	5.95	822.31
1335.00	1246.50	0.00	0.09	0.00	5.95	5.95	822.35
1336.00	1246.59	0.00	0.09	0.00	5.95	5.95	822.40
1337.00	1246.68	0.00	0.09	0.00	5.94	5.94	822.44
1338.00	1246.78	0.00	0.09	0.00	5.94	5.94	822.49
1339.00	1246.87	0.00	0.09	0.00	5.93	5.93	822.53
1340.00	1246.96	0.00	0.09	0.00	5.93	5.93	822.58
1341.00	1247.06	0.00	0.09	0.00	5.93	5.93	822.62
1342.00	1247.15	0.00	0.09	0.00	5.92	5.92	822.67
1343.00	1247.24	0.00	0.09	0.00	5.92	5.92	822.71
1344.00	1247.33	0.00	0.09	0.00	5.91	5.91	822.76
1345.00	1247.43	0.00	0.09	0.00	5.91	5.91	822.80
1346.00	1247.52	0.00	0.09	0.00	5.91	5.91	822.84
1347.00	1247.61	0.00	0.09	0.00	5.90	5.90	822.89
1348.00	1247.70	0.00	0.09	0.00	5.90	5.90	822.93
1349.00	1247.80	0.00	0.09	0.00	5.89	5.89	822.98
1350.00	1247.89	0.00	0.09	0.00	5.89	5.89	823.02
1351.00	1247.98	0.00	0.09	0.00	5.89	5.89	823.07
1352.00	1248.07	0.00	0.09	0.00	5.88	5.88	823.11
1353.00	1248.17	0.00	0.09	0.00	5.88	5.88	823.16
1354.00	1248.26	0.00	0.09	0.00	5.87	5.87	823.20
1355.00	1248.35	0.00	0.09	0.00	5.87	5.87	823.25
1356.00	1248.44	0.00	0.09	0.00	5.87	5.87	823.29
1357.00	1248.54	0.00	0.09	0.00	5.86	5.86	823.33
1358.00	1248.63	0.00	0.09	0.00	5.86	5.86	823.38
1359.00	1248.72	0.00	0.09	0.00	5.86	5.86	823.42
1360.00	1248.81	0.00	0.09	0.00	5.85	5.85	823.47
1361.00	1248.90	0.00	0.09	0.00	5.85	5.85	823.51
1362.00	1248.99	0.00	0.09	0.00	5.84	5.84	823.56
1363.00	1249.09	0.00	0.09	0.00	5.84	5.84	823.60
1364.00	1249.18	0.00	0.09	0.00	5.84	5.84	823.64
1365.00	1249.27	0.00	0.09	0.00	5.83	5.83	823.69
1366.00	1249.36	0.00	0.09	0.00	5.83	5.83	823.73
1367.00	1249.45	0.00	0.09	0.00	5.82	5.82	823.78
1368.00	1249.54	0.00	0.09	0.00	5.82	5.82	823.82
1369.00	1249.64	0.00	0.09	0.00	5.82	5.82	823.86
1370.00	1249.73	0.00	0.09	0.00	5.81	5.81	823.91
1371.00	1249.82	0.00	0.09	0.00	5.81	5.81	823.95
1372.00	1249.91	0.00	0.09	0.00	5.81	5.81	823.99
1373.00	1250.00	0.00	0.09	0.00	5.80	5.80	824.04
1374.00	1250.09	0.00	0.09	0.00	5.80	5.80	824.08
1375.00	1250.18	0.00	0.09	0.00	5.79	5.79	824.13
1376.00	1250.27	0.00	0.09	0.00	5.79	5.79	824.17
1377.00	1250.36	0.00	0.09	0.00	5.79	5.79	824.21
1378.00	1250.45	0.00	0.09	0.00	5.78	5.78	824.26
1379.00	1250.55	0.00	0.09	0.00	5.78	5.78	824.30
1380.00	1250.64	0.00	0.09	0.00	5.77	5.77	824.34
1381.00	1250.73	0.00	0.09	0.00	5.77	5.77	824.39
1382.00	1250.82	0.00	0.09	0.00	5.77	5.77	824.43
1383.00	1250.91	0.00	0.09	0.00	5.76	5.76	824.48
1384.00	1251.00	0.00	0.09	0.00	5.76	5.76	824.52
1385.00	1251.09	0.00	0.09	0.00	5.76	5.76	824.56
1386.00	1251.18	0.00	0.09	0.00	5.75	5.75	824.61
1387.00	1251.27	0.00	0.09	0.00	5.75	5.75	824.65
1388.00	1251.36	0.00	0.09	0.00	5.74	5.74	824.69
1389.00	1251.45	0.00	0.09	0.00	5.74	5.74	824.74
1390.00	1251.54	0.00	0.09	0.00	5.74	5.74	824.78
1391.00	1251.63	0.00	0.09	0.00	5.73	5.73	824.82
1392.00	1251.72	0.00	0.09	0.00	5.73	5.73	824.87
1393.00	1251.81	0.00	0.09	0.00	5.73	5.73	824.91
1394.00	1251.90	0.00	0.09	0.00	5.72	5.72	824.95
1395.00	1251.99	0.00	0.09	0.00	5.72	5.72	825.00
1396.00	1252.08	0.00	0.09	0.00	5.72	5.72	825.04
1397.00	1252.17	0.00	0.09	0.00	5.71	5.71	825.08
1398.00	1252.26	0.00	0.09	0.00	5.71	5.71	825.12
1399.00	1252.35	0.00	0.09	0.00	5.70	5.70	825.17
1400.00	1252.44	0.00	0.09	0.00	5.70	5.70	825.21
1401.00	1252.53	0.00	0.09	0.00	5.70	5.70	825.25
1402.00	1252.62	0.00	0.09	0.00	5.69	5.69	825.30
1403.00	1252.70	0.00	0.09	0.00	5.69	5.69	825.34
1404.00	1252.79	0.00	0.09	0.00	5.69	5.69	825.38
1405.00	1252.88	0.00	0.09	0.00	5.68	5.68	825.43
1406.00	1252.97	0.00	0.09	0.00	5.68	5.68	825.47
1407.00	1253.06	0.00	0.09	0.00	5.67	5.67	825.51
1408.00	1253.15	0.00	0.09	0.00	5.67	5.67	825.55
1409.00	1253.24	0.00	0.09	0.00	5.67	5.67	825.60
1410.00	1253.33	0.00	0.09	0.00	5.66	5.66	825.64
1411.00	1253.42	0.00	0.09	0.00	5.66	5.66	825.68
1412.00	1253.51	0.00	0.09	0.00	5.66	5.66	825.73
1413.00	1253.59	0.00	0.09	0.00	5.65	5.65	825.77
1414.00	1253.68	0.00	0.09	0.00	5.65	5.65	825.81
1415.00	1253.77	0.00	0.09	0.00	5.65	5.65	825.85
1416.00	1253.86	0.00	0.09	0.00	5.64	5.64	825.90
1417.00	1253.95	0.00	0.09	0.00	5.64	5.64	825.94
1418.00	1254.04	0.00	0.09	0.00	5.64	5.64	825.98
1419.00	1254.13	0.00	0.09	0.00	5.63	5.63	826.02
1420.00	1254.21	0.00	0.09	0.00	5.63	5.63	826.07
1421.00	1254.30	0.00	0.09	0.00	5.62	5.62	826.11
1422.00	1254.39	0.00	0.09	0.00	5.62	5.62	826.15
1423.00	1254.48	0.00	0.09	0.00	5.62	5.62	826.19
1424.00	1254.57	0.00	0.09	0.00	5.61	5.61	826.24
1425.00	1254.66	0.00	0.09	0.00	5.61	5.61	826.28
1426.00	1254.74	0.00	0.09	0.00	5.61	5.61	826.32
1427.00	1254.83	0.00	0.09	0.00	5.60	5.60	826.36
1428.00	1254.92	0.00	0.09	0.00	5.60	5.60	826.40
1429.00	1255.01	0.00	0.09	0.00	5.60	5.60	826.45
1430.00	1255.09	0.00	0.09	0.00	5.59	5.59	826.49
1431.00	1255.18	0.00	0.09	0.00	5.59	5.59	826.53
1432.00	1255.27	0.00	0.09	0.00	5.59	5.59	826.57
1433.00	1255.36	0.00	0.09	0.00	5.58	5.58	826.62
1434.00	1255.45	0.00	0.09	0.00	5.58	5.58	826.66
1435.00	1255.53	0.00	0.09	0.00	5.58	5.58	826.70
1436.00	1255.62	0.00	0.09	0.00	5.57	5.57	826.74
1437.00	1255.71	0.00	0.09	0.00	5.57	5.57	826.78
1438.00	1255.80	0.00	0.09	0.00	5.56	5.56	826.83
1439.00	1255.88	0.00	0.09	0.00	5.56	5.56	826.87
1440.00	1255.97	0.00	0.09	0.00	5.56	5.56	826.91
1441.00	1256.06	0.00	0.09	0.00	5.55	5.55	826.95
1442.00	1256.14	0.00	0.09	0.00	5.55	5.55	826.99
1443.00	1256.23	0.00	0.09	0.00	5.55	5.55	827.04
1444.00	1256.32	0.00	0.09	0.00	5.54	5.54	827.08
1445.00	1256.41	0.00	0.09	0.00	5.54	5.54	827.12
1446.00	1256.49	0.00	0.09	0.00	5.54	5.54	827.16
1447.00	1256.58	0.00	0.09	0.00	5.53	5.53	827.20
1448.00	1256.67	0.00	0.09	0.00	5.53	5.53	827.24
1449.00	1256.75	0.00	0.09	0.00	5.53	5.53	827.29
1450.00	1256.84	0.00	0.09	0.00	5.52	5.52	827.33
1451.00	1256.93	0.00	0.09	0.00	5.52	5.52	827.37
1452.00	1257.01	0.00	0.09	0.00	5.52	5.52	827.41
1453.00	1257.10	0.00	0.09	0.00	5.51	5.51	827.45
1454.00	1257.19	0.00	0.09	0.00	5.51	5.51	827.49
1455.00	1257.27	0.00	0.09	0.00	5.51	5.51	827.54
1456.00	1257.36	0.00	0.09	0.00	5.50	5.50	827.58
1457.00	1257.44	0.00	0.09	0.00	5.50	5.50	827.62
1458.00	1257.53	0.00	0.09	0.00	5.50	5.50	827.66
1459.00	1257.62	0.00	0.09	0.00	5.49	5.49	827.70
1460.00	1257.70	0.00	0.09	0.00	5.49	5.49	827.74
1461.00	1257.79	0.00	0.09	0.00	5.49	5.49	827.78
1462.00	1257.88	0.00	0.09	0.00	5.48	5.48	827.83
1463.00	1257.96	0.00	0.09	0.00	5.48	5.48	827.87
1464.00	1258.05	0.00	0.09	0.00	5.48	5.48	827.91
1465.00	1258.13	0.00	0.09	0.00	5.47	5.47	827.95
1466.00	1258.22	0.00	0.09	0.00	5.47	5.47	827.99
1467.00	1258.30	0.00	0.09	0.00	5.47	5.47	828.03
1468.00	1258.39	0.00	0.09	0.00	5.46	5.46	828.07
1469.00	1258.48	0.00	0.09	0.00	5.46	5.46	828.11
1470.00	1258.56	0.00	0.09	0.00	5.46	5.46	828.16
1471.00	1258.65	0.00	0.09	0.00	5.45	5.45	828.20
1472.00	1258.73	0.00	0.09	0.00	5.45	5.45	828.24
1473.00	1258.82	0.00	0.09	0.00	5.45	5.45	828.28
1474.00	1258.90	0.00	0.09	0.00	5.44	5.44	828.32
1475.00	1258.99	0.00	0.09	0.00	5.44	5.44	828.36
1476.00	1259.07	0.00	0.09	0.00	5.44	5.44	828.40
1477.00	1259.16	0.00	0.09	0.00	5.43	5.43	828.44
1478.00	1259.25	0.00	0.09	0.00	5.43	5.43	828.48
1479.00	1259.33	0.00	0.09	0.00	5.43	5.43	828.52
1480.00	1259.42	0.00	0.09	0.00	5.42	5.42	828.57
1481.00	1259.50	0.00	0.09	0.00	5.42	5.42	828.61
1482.00	1259.59	0.00	0.09	0.00	5.42	5.42	828.65
1483.00	1259.67	0.00	0.08	0.00	5.41	5.41	828.69
1484.00	1259.76	0.00	0.08	0.00	5.41	5.41	828.73
1485.00	1259.84	0.00	0.08	0.00	5.41	5.41	828.77
1486.00	1259.93	0.00	0.08	0.00	5.40	5.40	828.81
1487.00	1260.01	0.00	0.08	0.00	5.40	5.40	828.85
1488.00	1260.09	0.00	0.08	0.00	5.40	5.40	828.89
1489.00	1260.18	0.00	0.08	0.00	5.39	5.39	828.93
1490.00	1260.26	0.00	0.08	0.00	5.39	5.39	828.97
1491.00	1260.35	0.00	0.08	0.00	5.39	5.39	829.01
1492.00	1260.43	0.00	0.08	0.00	5.38	5.38	829.05
1493.00	1260.52	0.00	0.08	0.00	5.38	5.38	829.09
1494.00	1260.60	0.00	0.08	0.00	5.38	5.38	829.14
1495.00	1260.69	0.00	0.08	0.00	5.37	5.37	829.18
1496.00	1260.77	0.00	0.08	0.00	5.37	5.37	829.22
1497.00	1260.85	0.00	0.08	0.00	5.37	5.37	829.26
1498.00	1260.94	0.00	0.08	0.00	5.36	5.36	829.30
1499.00	1261.02	0.00	0.08	0.00	5.36	5.36	829.34
1500.00	1261.11	0.00	0.08	0.00	5.36	5.36	829.38
1501.00	1261.19	0.00	0.08	0.00	5.35	5.35	829.42
1502.00	1261.28	0.00	0.08	0.00	5.35	5.35	829.46
1503.00	1261.36	0.00	0.08	0.00	5.35	5.35	829.50
1504.00	1261.44	0.00	0.08	0.00	5.34	5.34	829.54
1505.00	1261.53	0.00	0.08	0.00	5.34	5.34	829.58
1506.00	1261.61	0.00	0.08	0.00	5.34	5.34	829.62
1507.00	1261.69	0.00	0.08	0.00	5.33	5.33	829.66
1508.00	1261.78	0.00	0.08	0.00	5.33	5.33	829.70
1509.00	1261.86	0.00	0.08	0.00	5.33	5.33	829.74
1510.00	1261.95	0.00	0.08	0.00	5.33	5.33	829.78
1511.00	1262.03	0.00	0.08	0.00	5.32	5.32	829.82
1512.00	1262.11	0.00	0.08	0.00	5.32	5.32	829.86
1513.00	1262.20	0.00	0.08	0.00	5.32	5.32	829.90
1514.00	1262.28	0.00	0.08	0.00	5.31	5.31	829.94
1515.00	1262.36	0.00	0.08	0.00	5.31	5.31	829.98
1516.00	1262.45	0.00	0.08	0.00	5.31	5.31	830.02
1517.00	1262.53	0.00	0.08	0.00	5.30	5.30	830.06
1518.00	1262.61	0.00	0.08	0.00	5.30	5.30	830.10
1519.00	1262.70	0.00	0.08	0.00	5.30	5.30	830.14
1520.00	1262.78	0.00	0.08	0.00	5.29	5.29	830.18
1521.00	1262.86	0.00	0.08	0.00	5.29	5.29	830.22
1522.00	1262.94	0.00	0.08	0.00	5.29	5.29	830.26
1523.00	1263.03	0.00	0.08	0.00	5.28	5.28	830.30
1524.00	1263.11	0.00	0.08	0.00	5.28	5.28	830.34
1525.00	1263.19	0.00	0.08	0.00	5.28	5.28	830.38
1526.00	1263.28	0.00	0.08	0.00	5.27	5.27	830.42
1527.00	1263.36	0.00	0.08	0.00	5.27	5.27	830.46
1528.00	1263.44	0.00	0.08	0.00	5.27	5.27	830.50
1529.00	1263.52	0.00	0.08	0.00	5.27	5.27	830.54
1530.00	1263.61	0.00	0.08	0.00	5.26	5.26	830.58
1531.00	1263.69	0.00	0.08	0.00	5.26	5.26	830.62
1532.00	1263.77	0.00	0.08	0.00	5.26	5.26	830.66
1533.00	1263.85	0.00	0.08	0.00	5.25	5.25	830.70
1534.00	1263.94	0.00	0.08	0.00	5.25	5.25	830.74
1535.00	1264.02	0.00	0.08	0.00	5.25	5.25	830.78
1536.00	1264.10	0.00	0.08	0.00	5.24	5.24	830.81
1537.00	1264.18	0.00	0.08	0.00	5.24	5.24	830.85
1538.00	1264.27	0.00	0.08	0.00	5.24	5.24	830.89
1539.00	1264.35	0.00	0.08	0.00	5.23	5.23	830.93
1540.00	1264.43	0.00	0.08	0.00	5.23	5.23	830.97
1541.00	1264.51	0.00	0.08	0.00	5.23	5.23	831.01
1542.00	1264.59	0.00	0.08	0.00	5.23	5.23	831.05
1543.00	1264.68	0.00	0.08	0.00	5.22	5.22	831.09
1544.00	1264.76	0.00	0.08	0.00	5.22	5.22	831.13
1545.00	1264.84	0.00	0.08	0.00	5.22	5.22	831.17
1546.00	1264.92	0.00	0.08	0.00	5.21	5.21	831.21
1547.00	1265.00	0.00	0.08	0.00	5.21	5.21	831.25
1548.00	1265.09	0.00	0.08	0.00	5.21	5.21	831.29
1549.00	1265.17	0.00	0.08	0.00	5.20	5.20	831.33
1550.00	1265.25	0.00	0.08	0.00	5.20	5.20	831.37
1551.00	1265.33	0.00	0.08	0.00	5.20	5.20	831.40
1552.00	1265.41	0.00	0.08	0.00	5.20	5.20	831.44
1553.00	1265.49	0.00	0.08	0.00	5.19	5.19	831.48
1554.00	1265.58	0.00	0.08	0.00	5.19	5.19	831.52
1555.00	1265.66	0.00	0.08	0.00	5.19	5.19	831.56
1556.00	1265.74	0.00	0.08	0.00	5.18	5.18	831.60
1557.00	1265.82	0.00	0.08	0.00	5.18	5.18	831.64
1558.00	1265.90	0.00	0.08	0.00	5.18	5.18	831.68
1559.00	1265.98	0.00	0.08	0.00	5.17	5.17	831.72
1560.00	1266.06	0.00	0.08	0.00	5.17	5.17	831.76
1561.00	1266.14	0.00	0.08	0.00	5.17	5.17	831.79
1562.00	1266.23	0.00	0.08	0.00	5.17	5.17	831.83
1563.00	1266.31	0.00	0.08	0.00	5.16	5.16	831.87
1564.00	1266.39	0.00	0.08	0.00	5.16	5.16	831.91
1565.00	1266.47	0.00	0.08	0.00	5.16	5.16	831.95
1566.00	1266.55	0.00	0.08	0.00	5.15	5.15	831.99
1567.00	1266.63	0.00	0.08	0.00	5.15	5.15	832.03
1568.00	1266.71	0.00	0.08	0.00	5.15	5.15	832.07
1569.00	1266.79	0.00	0.08	0.00	5.14	5.14	832.11
1570.00	1266.87	0.00	0.08	0.00	5.14	5.14	832.14
1571.00	1266.95	0.00	0.08	0.00	5.14	5.14	832.18
1572.00	1267.03	0.00	0.08	0.00	5.14	5.14	832.22
1573.00	1267.11	0.00	0.08	0.00	5.13	5.13	832.26
1574.00	1267.19	0.00	0.08	0.00	5.13	5.13	832.30
1575.00	1267.28	0.00	0.08	0.00	5.13	5.13	832.34
1576.00	1267.36	0.00	0.08	0.00	5.12	5.12	832.38
1577.00	1267.44	0.00	0.08	0.00	5.12	5.12	832.41
1578.00	1267.52	0.00	0.08	0.00	5.12	5.12	832.45
1579.00	1267.60	0.00	0.08	0.00	5.12	5.12	832.49
1580.00	1267.68	0.00	0.08	0.00	5.11	5.11	832.53
1581.00	1267.76	0.00	0.08	0.00	5.11	5.11	832.57
1582.00	1267.84	0.00	0.08	0.00	5.11	5.11	832.61
1583.00	1267.92	0.00	0.08	0.00	5.10	5.10	832.64
1584.00	1268.00	0.00	0.08	0.00	5.10	5.10	832.68
1585.00	1268.08	0.00	0.08	0.00	5.10	5.10	832.72
1586.00	1268.16	0.00	0.08	0.00	5.09	5.09	832.76
1587.00	1268.24	0.00	0.08	0.00	5.09	5.09	832.80
1588.00	1268.32	0.00	0.08	0.00	5.09	5.09	832.84
1589.00	1268.40	0.00	0.08	0.00	5.09	5.09	832.87
1590.00	1268.48	0.00	0.08	0.00	5.08	5.08	832.91
1591.00	1268.56	0.00	0.08	0.00	5.08	5.08	832.95
1592.00	1268.64	0.00	0.08	0.00	5.08	5.08	832.99
1593.00	1268.72	0.00	0.08	0.00	5.07	5.07	833.03
1594.00	1268.80	0.00	0.08	0.00	5.07	5.07	833.07
1595.00	1268.88	0.00	0.08	0.00	5.07	5.07	833.10
1596.00	1268.95	0.00	0.08	0.00	5.07	5.07	833.14
1597.00	1269.03	0.00	0.08	0.00	5.06	5.06	833.18
1598.00	1269.11	0.00	0.08	0.00	5.06	5.06	833.22
1599.00	1269.19	0.00	0.08	0.00	5.06	5.06	833.26
1600.00	1269.27	0.00	0.08	0.00	5.05	5.05	833.29
1601.00	1269.35	0.00	0.08	0.00	5.05	5.05	833.33
1602.00	1269.43	0.00	0.08	0.00	5.05	5.05	833.37
1603.00	1269.51	0.00	0.08	0.00	5.05	5.05	833.41
1604.00	1269.59	0.00	0.08	0.00	5.04	5.04	833.45
1605.00	1269.67	0.00	0.08	0.00	5.04	5.04	833.48
1606.00	1269.75	0.00	0.08	0.00	5.04	5.04	833.52
1607.00	1269.83	0.00	0.08	0.00	5.03	5.03	833.56
1608.00	1269.91	0.00	0.08	0.00	5.03	5.03	833.60
1609.00	1269.98	0.00	0.08	0.00	5.03	5.03	833.64
1610.00	1270.06	0.00	0.08	0.00	5.03	5.03	833.67
1611.00	1270.14	0.00	0.08	0.00	5.02	5.02	833.71
1612.00	1270.22	0.00	0.08	0.00	5.02	5.02	833.75
1613.00	1270.30	0.00	0.08	0.00	5.02	5.02	833.79
1614.00	1270.38	0.00	0.08	0.00	5.02	5.02	833.82
1615.00	1270.46	0.00	0.08	0.00	5.01	5.01	833.86
1616.00	1270.54	0.00	0.08	0.00	5.01	5.01	833.90
1617.00	1270.61	0.00	0.08	0.00	5.01	5.01	833.94
1618.00	1270.69	0.00	0.08	0.00	5.00	5.00	833.98
1619.00	1270.77	0.00	0.08	0.00	5.00	5.00	834.01
1620.00	1270.85	0.00	0.08	0.00	5.00	5.00	834.05
1621.00	1270.93	0.00	0.08	0.00	5.00	5.00	834.09
1622.00	1271.01	0.00	0.08	0.00	4.99	4.99	834.13
1623.00	1271.09	0.00	0.08	0.00	4.99	4.99	834.16
1624.00	1271.16	0.00	0.08	0.00	4.99	4.99	834.20
1625.00	1271.24	0.00	0.08	0.00	4.98	4.98	834.24
1626.00	1271.32	0.00	0.08	0.00	4.98	4.98	834.28
1627.00	1271.40	0.00	0.08	0.00	4.98	4.98	834.31
1628.00	1271.48	0.00	0.08	0.00	4.98	4.98	834.35
1629.00	1271.55	0.00	0.08	0.00	4.97	4.97	834.39
1630.00	1271.63	0.00	0.08	0.00	4.97	4.97	834.43
1631.00	1271.71	0.00	0.08	0.00	4.97	4.97	834.46
1632.00	1271.79	0.00	0.08	0.00	4.97	4.97	834.50
1633.00	1271.87	0.00	0.08	0.00	4.96	4.96	834.54
1634.00	1271.94	0.00	0.08	0.00	4.96	4.96	834.57
1635.00	1272.02	0.00	0.08	0.00	4.96	4.96	834.61
1636.00	1272.10	0.00	0.08	0.00	4.95	4.95	834.65
1637.00	1272.18	0.00	0.08	0.00	4.95	4.95	834.69
1638.00	1272.26	0.00	0.08	0.00	4.95	4.95	834.72
1639.00	1272.33	0.00	0.08	0.00	4.95	4.95	834.76
1640.00	1272.41	0.00	0.08	0.00	4.94	4.94	834.80
1641.00	1272.49	0.00	0.08	0.00	4.94	4.94	834.83
1642.00	1272.57	0.00	0.08	0.00	4.94	4.94	834.87
1643.00	1272.64	0.00	0.08	0.00	4.94	4.94	834.91
1644.00	1272.72	0.00	0.08	0.00	4.93	4.93	834.95
1645.00	1272.80	0.00	0.08	0.00	4.93	4.93	834.98
1646.00	1272.88	0.00	0.08	0.00	4.93	4.93	835.02
1647.00	1272.95	0.00	0.08	0.00	4.92	4.92	835.06
1648.00	1273.03	0.00	0.08	0.00	4.92	4.92	835.09
1649.00	1273.11	0.00	0.08	0.00	4.92	4.92	835.13
1650.00	1273.18	0.00	0.08	0.00	4.92	4.92	835.17
1651.00	1273.26	0.00	0.08	0.00	4.91	4.91	835.21
1652.00	1273.34	0.00	0.08	0.00	4.91	4.91	835.24
1653.00	1273.42	0.00	0.08	0.00	4.91	4.91	835.28
1654.00	1273.49	0.00	0.08	0.00	4.91	4.91	835.32
1655.00	1273.57	0.00	0.08	0.00	4.90	4.90	835.35
1656.00	1273.65	0.00	0.08	0.00	4.90	4.90	835.39
1657.00	1273.72	0.00	0.08	0.00	4.90	4.90	835.43
1658.00	1273.80	0.00	0.08	0.00	4.90	4.90	835.46
1659.00	1273.88	0.00	0.08	0.00	4.89	4.89	835.50
1660.00	1273.95	0.00	0.08	0.00	4.89	4.89	835.54
1661.00	1274.03	0.00	0.08	0.00	4.89	4.89	835.57
1662.00	1274.11	0.00	0.08	0.00	4.88	4.88	835.61
1663.00	1274.18	0.00	0.08	0.00	4.88	4.88	835.65
1664.00	1274.26	0.00	0.08	0.00	4.88	4.88	835.68
1665.00	1274.34	0.00	0.08	0.00	4.88	4.88	835.72
1666.00	1274.41	0.00	0.08	0.00	4.87	4.87	835.76
1667.00	1274.49	0.00	0.08	0.00	4.87	4.87	835.79
1668.00	1274.57	0.00	0.08	0.00	4.87	4.87	835.83
1669.00	1274.64	0.00	0.08	0.00	4.87	4.87	835.87
1670.00	1274.72	0.00	0.08	0.00	4.86	4.86	835.90
1671.00	1274.80	0.00	0.08	0.00	4.86	4.86	835.94
1672.00	1274.87	0.00	0.08	0.00	4.86	4.86	835.98
1673.00	1274.95	0.00	0.08	0.00	4.86	4.86	836.01
1674.00	1275.02	0.00	0.08	0.00	4.85	4.85	836.05
1675.00	1275.10	0.00	0.08	0.00	4.85	4.85	836.09
1676.00	1275.18	0.00	0.08	0.00	4.85	4.85	836.12
1677.00	1275.25	0.00	0.08	0.00	4.85	4.85	836.16
1678.00	1275.33	0.00	0.08	0.00	4.84	4.84	836.19
1679.00	1275.40	0.00	0.08	0.00	4.84	4.84	836.23
1680.00	1275.48	0.00	0.08	0.00	4.84	4.84	836.27
1681.00	1275.56	0.00	0.08	0.00	4.83	4.83	836.30
1682.00	1275.63	0.00	0.08	0.00	4.83	4.83	836.34
1683.00	1275.71	0.00	0.08	0.00	4.83	4.83	836.38
1684.00	1275.78	0.00	0.08	0.00	4.83	4.83	836.41
1685.00	1275.86	0.00	0.08	0.00	4.82	4.82	836.45
1686.00	1275.94	0.00	0.08	0.00	4.82	4.82	836.49
