season	day	species	foraging_time	foraging_time_se	flight_distance	flight_distance_se	daily_energy_budget	daily_energy_budget_se	daily_energy_balance	daily_energy_balance_se	day_length	foraging_time_sd	flight_distance_sd	daily_energy_budget_sd	daily_energy_balance_sd
1	804	barnacle	578.057	1.33071	13888	106.796	1316.59	0.368079	230.514	2.52813	710	124.626	10001.8	34.4719	236.768
1	804	greylag	690.455	1.17781	21758.2	232.845	1649.34	0.707315	172.157	6.97062	710	72.8342	14398.8	43.7393	431.053
1	805	pinkfoot	550.755	1.38757	15371.9	114.361	1499.1	0.47724	456.708	2.25214	715	125.005	10302.6	42.994	202.893
1	805	barnacle	583.206	1.32942	15630.8	117.337	1289.07	0.366503	250.494	2.52832	715	125.085	11040.2	34.4844	237.89
1	805	greylag	690.65	1.26149	21068.5	222.616	1622.27	0.710311	205.814	6.9611	715	78.1308	13787.8	43.9934	431.139
1	806	pinkfoot	551.775	1.39441	20597.2	134.91	1464.97	0.477553	486.057	2.15992	719	125.598	12151.6	43.0143	194.549
1	806	barnacle	586.028	1.15663	14896.6	111.534	1254.53	0.372487	321.24	1.53261	719	108.674	10479.4	34.998	144
1	806	greylag	703.877	0.652321	21420.2	230.224	1588.05	0.710203	229.634	6.86593	719	40.3174	14229.2	43.8949	424.357
1	807	pinkfoot	553.822	1.40673	21268.6	132.938	1517.87	0.477895	431.518	2.10648	724	126.66	11969.6	43.0291	189.665
1	807	barnacle	587.269	1.18565	13506.4	102.579	1307.53	0.37272	270.844	1.52143	724	111.331	9632.07	34.998	142.861
1	807	greylag	707.311	0.709583	22717.6	243.726	1642.06	0.744389	192.309	7.11466	724	41.5637	14276.2	43.6024	416.739
1	808	pinkfoot	563.063	1.41872	23593.6	144.181	1577.68	0.47797	357.906	2.3098	729	127.795	12987.5	43.0545	208.062
1	808	barnacle	582.556	1.18853	13779.7	104.377	1366.52	0.373167	220.089	1.43443	729	111.469	9789.24	34.9982	134.531
1	808	greylag	709.206	0.835435	21218.1	261.91	1702.59	0.801003	159.727	7.53082	729	46.0854	14447.9	44.1861	415.425
1	809	pinkfoot	551.309	1.46298	14982	106.779	1605.7	0.487438	367.59	1.95809	733	129.224	9431.65	43.0549	172.956
1	809	barnacle	587.251	1.19479	16365.5	113.609	1394.52	0.37389	186.359	1.48314	733	111.839	10634.4	34.9981	138.83
1	809	greylag	713.617	0.882061	23005.3	293.205	1731.1	0.854742	108.342	8.37497	733	45.8756	15249.5	44.4548	435.579
1	810	pinkfoot	551.79	1.51651	12059.7	104.89	1582.48	0.496218	401.834	1.99159	738	131.674	9107.31	43.0853	172.925
1	810	barnacle	585.35	1.21785	16725.5	106.982	1370.46	0.374562	217.261	1.34336	738	113.796	9996.41	34.999	125.523
1	810	greylag	716.549	0.980744	22047.3	289.678	1708.31	0.916932	159.791	8.51453	738	47.6646	14078.5	44.5633	413.81
1	811	pinkfoot	555.611	1.56252	17097.2	103.147	1596.48	0.506731	372.762	2.15206	743	132.851	8769.91	43.0841	182.976
1	811	barnacle	595.467	1.23958	14782	107.368	1384.45	0.375208	200.231	1.39345	743	115.627	10015.2	34.9991	129.98
1	811	greylag	719.935	1.08301	22202.8	354.62	1722.57	1.00089	161.267	9.16576	743	48.6992	15946.1	45.0066	412.154
1	812	pinkfoot	550.947	1.62642	11924.7	110.638	1614.16	0.517797	373.483	2.15423	747	135.472	9215.59	43.1297	179.435
1	812	barnacle	589.416	1.24151	15318.7	112.089	1401.97	0.381203	195.229	1.19789	747	115.614	10438.1	35.499	111.552
1	812	greylag	728.046	1.04845	21128.8	350.101	1741.63	1.08455	152.843	9.74415	747	43.2416	14439.3	44.7303	401.88
1	813	pinkfoot	552.801	1.6698	15176.1	114.009	1539.03	0.529416	439.536	2.20008	752	136.076	9290.83	43.1433	179.29
1	813	barnacle	594.701	1.268	14727.1	106.024	1326.45	0.37653	268.195	1.18865	752	117.862	9855.06	34.9991	110.487
1	813	greylag	728.578	1.34013	20862.7	349.815	1666.84	1.22677	246.528	10.4235	752	48.9834	12786.2	44.8401	380.993
1	814	pinkfoot	575.695	1.67083	13719	129.011	1538.77	0.542581	431.01	2.24838	757	132.965	10266.7	43.1787	178.926
1	814	barnacle	594.799	1.28245	14606.6	110.908	1326.48	0.376986	268.077	1.25572	757	119.061	10296.6	34.9988	116.579
1	814	greylag	729.579	1.82684	19132.4	355.03	1666.96	1.43192	274.08	11.4116	757	57.6832	11210.2	45.2133	360.324
1	815	pinkfoot	554.542	1.77666	11834	110.101	1503.11	0.563555	486.664	2.18473	762	137.769	8537.64	43.7001	169.412
1	815	barnacle	592.272	1.29035	14361.4	109.195	1290.95	0.382753	309.458	1.13681	762	119.676	10127.5	35.4992	105.435
1	815	greylag	734.26	2.11893	19986.6	478.297	1630.91	1.72898	295.702	14.223	762	54.7653	12361.9	44.6867	367.602
1	816	pinkfoot	553.564	1.84213	12943.7	123.275	1504.89	0.577826	487.057	2.17016	766	139.395	9328.27	43.7243	164.217
1	816	barnacle	595.93	1.31177	15515.5	115.361	1292.45	0.377647	307.336	1.05385	766	121.571	10691.3	34.9991	97.6675
1	816	greylag	742.456	2.74433	18807.8	627.88	1635.6	2.53064	324.489	19.0343	766	49.9287	11423.3	46.0409	346.299
1	817	pinkfoot	557.534	1.91172	12901.2	132.694	1510.63	0.593771	480.214	2.23674	771	140.872	9777.99	43.7541	164.822
1	817	barnacle	596.979	1.33459	15047.3	106.767	1296.98	0.38324	301.657	1.10384	771	123.621	9889.68	35.4988	102.246
1	817	greylag	-1	-1	-1	-1	-1	-1	-1	-1	771	-1	-1	-1	-1
1	818	pinkfoot	580.923	1.95975	12168.4	148.504	1509.01	0.616783	459.076	2.82507	776	140.652	10658.2	44.2668	202.757
1	818	barnacle	607.469	1.34558	14675.7	104.786	1295.97	0.383419	304.03	1.05831	776	124.581	9701.59	35.4989	97.9833
1	818	greylag	-1	-1	-1	-1	-1	-1	-1	-1	776	-1	-1	-1	-1
1	819	pinkfoot	562.68	2.06124	17092.7	168.735	1507.18	0.628327	469.147	2.50511	780	143.682	11761.9	43.7985	174.622
1	819	barnacle	602.961	1.33515	15773.1	114.21	1293.96	0.383578	307.352	1.027	780	123.564	10569.8	35.4991	95.046
1	819	greylag	-1	-1	-1	-1	-1	-1	-1	-1	780	-1	-1	-1	-1
1	820	pinkfoot	562.461	2.13409	18501	175.168	1486.92	0.647111	489.731	2.51506	785	144.521	11862.4	43.8224	170.32
1	820	barnacle	602.692	1.34964	15343.1	112.865	1273.45	0.389096	325.627	1.13425	785	124.869	10442.3	35.9992	104.941
1	820	greylag	-1	-1	-1	-1	-1	-1	-1	-1	785	-1	-1	-1	-1
1	821	pinkfoot	562.142	2.22121	18289.1	178.889	1500.64	0.668415	477.775	2.62567	790	145.706	11734.6	43.8462	172.237
1	821	barnacle	607.306	1.37993	14307.7	106.283	1287	0.388386	318.608	1.01131	790	126.126	9714.25	35.4986	92.4339
1	821	greylag	-1	-1	-1	-1	-1	-1	-1	-1	790	-1	-1	-1	-1
1	822	pinkfoot	560.65	2.32621	18201.8	186.601	1444.87	0.704186	535.769	2.70098	794	146.57	11757.4	44.3693	170.183
1	822	barnacle	603.291	1.38728	14752.1	110.195	1231.56	0.398601	375.897	0.997215	794	125.286	9951.74	35.9979	90.059
1	822	greylag	-1	-1	-1	-1	-1	-1	-1	-1	794	-1	-1	-1	-1
1	823	pinkfoot	560.947	2.42484	13226.7	168.511	1411.58	0.73162	587.479	2.43501	799	147.138	10225.2	44.3943	147.755
1	823	barnacle	611.527	1.4444	14626.9	111.456	1197.56	0.403327	406.817	1.04051	799	128.917	9947.76	35.9979	92.8684
1	823	greylag	-1	-1	-1	-1	-1	-1	-1	-1	799	-1	-1	-1	-1
1	824	pinkfoot	558.475	2.53767	16371.2	181.003	1438.22	0.763762	551.874	2.6697	804	147.578	10526.2	44.4166	155.256
1	824	barnacle	616.111	1.47993	13918.5	101.182	1224.54	0.408307	379.581	1.08111	804	130.477	8920.7	35.9982	95.316
1	824	greylag	-1	-1	-1	-1	-1	-1	-1	-1	804	-1	-1	-1	-1
1	825	pinkfoot	559.235	2.65003	15207.2	195.326	1425.08	0.801846	573.849	2.36122	808	146.832	10822.5	44.4283	130.829
1	825	barnacle	614.058	1.49664	14803.1	118.457	1211.49	0.412965	396.063	1.00861	808	130.465	10326.2	35.9991	87.9229
1	825	greylag	-1	-1	-1	-1	-1	-1	-1	-1	808	-1	-1	-1	-1
1	826	pinkfoot	556.499	2.83165	11774.9	155.648	1420.67	0.850009	584.744	2.82511	813	149.649	8225.82	44.922	149.304
1	826	barnacle	615.565	1.52063	15946.8	126.562	1206.59	0.417984	398.24	1.05458	813	130.96	10899.8	35.9976	90.8227
1	826	greylag	-1	-1	-1	-1	-1	-1	-1	-1	813	-1	-1	-1	-1
1	827	pinkfoot	565.156	3.00662	18890.1	236.619	1430.78	0.892293	557.294	2.85126	818	149.759	11785.9	44.4448	142.02
1	827	barnacle	612.582	1.54999	15222.4	125.749	1216.55	0.422779	392.378	1.04711	818	131.977	10707.1	35.9983	89.1585
1	827	greylag	-1	-1	-1	-1	-1	-1	-1	-1	818	-1	-1	-1	-1
1	828	pinkfoot	562.212	3.29088	12143.5	135.105	1462.91	0.968097	538.061	3.39386	822	152.84	6274.73	44.9618	157.623
1	828	barnacle	616.179	1.56379	13921.6	115.985	1248.56	0.428034	364.568	0.971156	822	131.516	9754.46	35.9981	81.6753
1	828	greylag	-1	-1	-1	-1	-1	-1	-1	-1	822	-1	-1	-1	-1
1	829	pinkfoot	560.261	3.48317	12075.9	144.215	1445.18	1.04065	563.25	3.20765	827	150.463	6229.68	44.9531	138.562
1	829	barnacle	609.396	1.62193	14298.3	115.532	1229.67	0.433597	384.904	0.950758	827	134.65	9591.28	35.9964	78.9301
1	829	greylag	-1	-1	-1	-1	-1	-1	-1	-1	827	-1	-1	-1	-1
1	830	pinkfoot	562.051	3.79752	13137.7	224.696	1469.72	1.14507	537.959	3.10024	831	149.171	8826.3	44.9797	121.781
1	830	barnacle	619.653	1.66854	13834.5	119.425	1254.66	0.440625	356.782	1.02862	831	136.311	9756.41	35.9967	84.0329
1	830	greylag	-1	-1	-1	-1	-1	-1	-1	-1	831	-1	-1	-1	-1
1	831	pinkfoot	561.946	4.24302	12775.5	240.891	1443.4	1.2871	567.916	3.22874	836	148.324	8420.86	44.9933	112.867
1	831	barnacle	615.691	1.68981	14338.7	115.737	1228.69	0.447199	388.063	0.931722	836	136.017	9315.93	35.9961	74.9964
1	831	greylag	-1	-1	-1	-1	-1	-1	-1	-1	836	-1	-1	-1	-1
1	832	pinkfoot	568.839	5.14146	13748.8	373.759	1449.4	1.48894	541.079	5.74085	841	155.439	11299.6	45.0143	173.56
1	832	barnacle	614.176	1.72672	14654.1	128.338	1235.25	0.460272	379.81	0.957862	841	136.913	10176	36.4952	75.9494
1	832	greylag	-1	-1	-1	-1	-1	-1	-1	-1	841	-1	-1	-1	-1
1	833	pinkfoot	551.442	6.37455	13742.4	479.221	1408.82	1.88409	595.108	5.83866	845	154.048	11580.9	45.5312	141.098
1	833	barnacle	616.732	1.78141	14912.8	132.564	1194.38	0.467889	420.07	1.00455	845	138.939	10339.2	36.4923	78.3488
1	833	greylag	-1	-1	-1	-1	-1	-1	-1	-1	845	-1	-1	-1	-1
1	834	pinkfoot	563.616	9.01898	14013.8	677.111	1377.26	2.66587	626.459	8.08785	850	154.116	11570.5	45.5545	138.205
1	834	barnacle	639.381	1.81231	14862.9	131.904	1164.49	0.475904	439.219	1.28046	850	138.958	10113.7	36.4898	98.179
1	834	greylag	-1	-1	-1	-1	-1	-1	-1	-1	850	-1	-1	-1	-1
1	835	pinkfoot	850	-1	11437	-1	1253	-1	190	-1	854	-1	-1	-1	-1
1	835	barnacle	626.449	1.89556	14822	136.439	1084.08	0.490905	526.062	1.19638	854	142.823	10280.1	36.9876	90.1425
1	835	greylag	-1	-1	-1	-1	-1	-1	-1	-1	854	-1	-1	-1	-1
1	836	pinkfoot	866	-1	17091	-1	1287	-1	465	-1	859	-1	-1	-1	-1
1	836	barnacle	643.58	1.94472	16068.5	145.057	1118.15	0.500169	482.959	1.33381	859	143.804	10726.4	36.9855	98.6301
1	836	greylag	-1	-1	-1	-1	-1	-1	-1	-1	859	-1	-1	-1	-1
1	837	pinkfoot	875	-1	17127	-1	1291	-1	557	-1	863	-1	-1	-1	-1
1	837	barnacle	650.597	1.90928	16842.5	160.366	1121.12	0.508626	479.427	1.35932	863	138.84	11661.6	36.9866	98.8476
1	837	greylag	-1	-1	-1	-1	-1	-1	-1	-1	863	-1	-1	-1	-1
1	838	pinkfoot	694	-1	29159	-1	1248	-1	695	-1	868	-1	-1	-1	-1
1	838	barnacle	661.141	1.99824	15059.4	143.056	1077.61	0.509717	516.962	1.57196	868	143.038	10240.3	36.4866	112.524
1	838	greylag	-1	-1	-1	-1	-1	-1	-1	-1	868	-1	-1	-1	-1
1	839	pinkfoot	814	-1	18657	-1	1331	-1	349	-1	872	-1	-1	-1	-1
1	839	barnacle	655.502	2.10017	14599	143.962	1161.16	0.526807	439.219	1.4917	872	147.446	10107.1	36.9855	104.728
1	839	greylag	-1	-1	-1	-1	-1	-1	-1	-1	872	-1	-1	-1	-1
1	840	pinkfoot	785	-1	23822	-1	1340	-1	596	-1	877	-1	-1	-1	-1
1	840	barnacle	664.296	2.09983	16516.4	157.853	1169.18	0.536807	429.846	1.42905	877	144.675	10875.8	36.9852	98.4593
1	840	greylag	-1	-1	-1	-1	-1	-1	-1	-1	877	-1	-1	-1	-1
1	841	pinkfoot	781	-1	23133	-1	1316	-1	650	-1	881	-1	-1	-1	-1
1	841	barnacle	636.157	2.2249	14545.5	142.273	1144.7	0.540522	467.441	1.27087	881	150.177	9603.15	36.4842	85.7813
1	841	greylag	-1	-1	-1	-1	-1	-1	-1	-1	881	-1	-1	-1	-1
1	842	pinkfoot	776	-1	10528	-1	1326	-1	653	-1	886	-1	-1	-1	-1
1	842	barnacle	656.065	2.21332	15402.3	158.507	1154.63	0.552385	451.144	1.39056	886	146.196	10469.8	36.4867	91.8506
1	842	greylag	-1	-1	-1	-1	-1	-1	-1	-1	886	-1	-1	-1	-1
1	843	pinkfoot	836	-1	17842	-1	1306	-1	691	-1	890	-1	-1	-1	-1
1	843	barnacle	650.208	2.31441	15436.4	155.305	1134.1	0.572925	474.688	1.34025	890	149.419	10026.5	36.9881	86.5268
1	843	greylag	-1	-1	-1	-1	-1	-1	-1	-1	890	-1	-1	-1	-1
1	844	pinkfoot	884	-1	22337	-1	1336	-1	453	-1	895	-1	-1	-1	-1
1	844	barnacle	666.704	2.34431	16100.4	170.456	1164.13	0.585994	438.159	1.51954	895	147.97	10759	36.9873	95.9115
1	844	greylag	-1	-1	-1	-1	-1	-1	-1	-1	895	-1	-1	-1	-1
1	845	pinkfoot	790	-1	26993	-1	1335	-1	606	-1	899	-1	-1	-1	-1
1	845	barnacle	658.144	2.41072	14071.6	162.683	1163.19	0.599674	447.66	1.44477	899	148.685	10033.7	36.9858	89.1084
1	845	greylag	-1	-1	-1	-1	-1	-1	-1	-1	899	-1	-1	-1	-1
1	846	pinkfoot	799	-1	26993	-1	1350	-1	609	-1	903	-1	-1	-1	-1
1	846	barnacle	662.306	2.46414	15736.1	169.759	1177.86	0.61556	427.122	1.51513	903	148.095	10202.5	36.9951	91.0594
1	846	greylag	-1	-1	-1	-1	-1	-1	-1	-1	903	-1	-1	-1	-1
1	847	pinkfoot	788	-1	10466	-1	1335	-1	645	-1	908	-1	-1	-1	-1
1	847	barnacle	657.436	2.62381	14549	162.456	1162.31	0.640806	447.773	1.46554	908	153.532	9506.09	37.4967	85.7563
1	847	greylag	-1	-1	-1	-1	-1	-1	-1	-1	908	-1	-1	-1	-1
1	848	pinkfoot	795	-1	33824	-1	1353	-1	567	-1	912	-1	-1	-1	-1
1	848	barnacle	662.285	2.71962	13898.7	154.305	1179.8	0.648573	430.089	1.5157	912	155.137	8802.17	36.9971	86.4614
1	848	greylag	-1	-1	-1	-1	-1	-1	-1	-1	912	-1	-1	-1	-1
1	849	pinkfoot	786	-1	19972	-1	1351	-1	609	-1	916	-1	-1	-1	-1
1	849	barnacle	660.242	2.71976	15740.8	199.859	1177.64	0.666595	433.209	1.40915	916	150.965	11093.5	37.0005	78.2173
1	849	greylag	-1	-1	-1	-1	-1	-1	-1	-1	916	-1	-1	-1	-1
1	850	pinkfoot	785	-1	11872	-1	1324	-1	663	-1	921	-1	-1	-1	-1
1	850	barnacle	652.674	2.89104	14754.6	195.612	1150.47	0.687966	461.725	1.51588	921	155.499	10521.3	37.0034	81.5339
1	850	greylag	-1	-1	-1	-1	-1	-1	-1	-1	921	-1	-1	-1	-1
1	851	pinkfoot	771	-1	20680	-1	1357	-1	589	-1	925	-1	-1	-1	-1
1	851	barnacle	657.682	3.04813	17011.8	247.107	1182.16	0.711663	424.857	1.61185	925	158.503	12849.5	37.0065	83.8163
1	851	greylag	-1	-1	-1	-1	-1	-1	-1	-1	925	-1	-1	-1	-1
1	852	pinkfoot	777	-1	7025	-1	1339	-1	643	-1	929	-1	-1	-1	-1
1	852	barnacle	662.763	3.14548	15049.2	194.035	1164.69	0.748196	443.891	1.71171	929	157.682	9726.95	37.507	85.8079
1	852	greylag	-1	-1	-1	-1	-1	-1	-1	-1	929	-1	-1	-1	-1
1	853	pinkfoot	820	-1	12977	-1	1303	-1	686	-1	933	-1	-1	-1	-1
1	853	barnacle	683.632	3.10848	15154.4	218.114	1128.66	0.776705	478.364	1.72718	933	150.111	10532.9	37.5077	83.4068
1	853	greylag	-1	-1	-1	-1	-1	-1	-1	-1	933	-1	-1	-1	-1
1	854	pinkfoot	794	-1	6264	-1	1294	-1	699	-1	938	-1	-1	-1	-1
1	854	barnacle	675.491	3.39394	16848.6	239.288	1118.88	0.809645	485.139	1.90177	938	157.224	11085	37.5068	88.0993
1	854	greylag	-1	-1	-1	-1	-1	-1	-1	-1	938	-1	-1	-1	-1
1	855	pinkfoot	792	-1	14829	-1	1322	-1	668	-1	942	-1	-1	-1	-1
1	855	barnacle	664.25	3.63318	14206.9	237.03	1145.71	0.85138	467.581	1.79391	942	160.066	10442.8	37.5091	79.0337
1	855	greylag	-1	-1	-1	-1	-1	-1	-1	-1	942	-1	-1	-1	-1
